1D367	COUNTING ROD UNIT DIGIT EIGHT
1D368	COUNTING ROD UNIT DIGIT NINE
1D369	COUNTING ROD TENS DIGIT ONE
1D36A	COUNTING ROD TENS DIGIT TWO
1D36B	COUNTING ROD TENS DIGIT THREE
1D36C	COUNTING ROD TENS DIGIT FOUR
1D36D	COUNTING ROD TENS DIGIT FIVE
1D36E	COUNTING ROD TENS DIGIT SIX
1D36F	COUNTING ROD TENS DIGIT SEVEN
1D370	COUNTING ROD TENS DIGIT EIGHT
1D371	COUNTING ROD TENS DIGIT NINE
1D7CE	MATHEMATICAL BOLD DIGIT ZERO
1D7CF	MATHEMATICAL BOLD DIGIT ONE
1D7D0	MATHEMATICAL BOLD DIGIT TWO
1D7D1	MATHEMATICAL BOLD DIGIT THREE
1D7D2	MATHEMATICAL BOLD DIGIT FOUR
1D7D3	MATHEMATICAL BOLD DIGIT FIVE
1D7D4	MATHEMATICAL BOLD DIGIT SIX
1D7D5	MATHEMATICAL BOLD DIGIT SEVEN
1D7D6	MATHEMATICAL BOLD DIGIT EIGHT
1D7D7	MATHEMATICAL BOLD DIGIT NINE
1D7D8	MATHEMATICAL DOUBLE-STRUCK DIGIT ZERO
1D7D9	MATHEMATICAL DOUBLE-STRUCK DIGIT ONE
1D7DA	MATHEMATICAL DOUBLE-STRUCK DIGIT TWO
1D7DB	MATHEMATICAL DOUBLE-STRUCK DIGIT THREE
1D7DC	MATHEMATICAL DOUBLE-STRUCK DIGIT FOUR
1D7DD	MATHEMATICAL DOUBLE-STRUCK DIGIT FIVE
1D7DE	MATHEMATICAL DOUBLE-STRUCK DIGIT SIX
1D7DF	MATHEMATICAL DOUBLE-STRUCK DIGIT SEVEN
1D7E0	MATHEMATICAL DOUBLE-STRUCK DIGIT EIGHT
1D7E1	MATHEMATICAL DOUBLE-STRUCK DIGIT NINE
1D7E2	MATHEMATICAL SANS-SERIF DIGIT ZERO
1D7E3	MATHEMATICAL SANS-SERIF DIGIT ONE
1D7E4	MATHEMATICAL SANS-SERIF DIGIT TWO
1D7E5	MATHEMATICAL SANS-SERIF DIGIT THREE
1D7E6	MATHEMATICAL SANS-SERIF DIGIT FOUR
1D7E7	MATHEMATICAL SANS-SERIF DIGIT FIVE
1D7E8	MATHEMATICAL SANS-SERIF DIGIT SIX
1D7E9	MATHEMATICAL SANS-SERIF DIGIT SEVEN
1D7EA	MATHEMATICAL SANS-SERIF DIGIT EIGHT
1D7EB	MATHEMATICAL SANS-SERIF DIGIT NINE
1D7EC	MATHEMATICAL SANS-SERIF BOLD DIGIT ZERO
1D7ED	MATHEMATICAL SANS-SERIF BOLD DIGIT ONE
1D7EE	MATHEMATICAL SANS-SERIF BOLD DIGIT TWO
1D7EF	MATHEMATICAL SANS-SERIF BOLD DIGIT THREE
1D7F0	MATHEMATICAL SANS-SERIF BOLD DIGIT FOUR
1D7F1	MATHEMATICAL SANS-SERIF BOLD DIGIT FIVE
1D7F2	MATHEMATICAL SANS-SERIF BOLD DIGIT SIX
1D7F3	MATHEMATICAL SANS-SERIF BOLD DIGIT SEVEN
1D7F4	MATHEMATICAL SANS-SERIF BOLD DIGIT EIGHT
1D7F5	MATHEMATICAL SANS-SERIF BOLD DIGIT NINE
1D7F6	MATHEMATICAL MONOSPACE DIGIT ZERO
1D7F7	MATHEMATICAL MONOSPACE DIGIT ONE
1D7F8	MATHEMATICAL MONOSPACE DIGIT TWO
1D7F9	MATHEMATICAL MONOSPACE DIGIT THREE
1D7FA	MATHEMATICAL MONOSPACE DIGIT FOUR
1D7FB	MATHEMATICAL MONOSPACE DIGIT FIVE
1D7FC	MATHEMATICAL MONOSPACE DIGIT SIX
1D7FD	MATHEMATICAL MONOSPACE DIGIT SEVEN
1D7FE	MATHEMATICAL MONOSPACE DIGIT EIGHT
1D7FF	MATHEMATICAL MONOSPACE DIGIT NINE
1DA86	SIGNWRITING LOCATION LIMBS DIGITS
1E8C7	MENDE KIKAKUI DIGIT ONE
1E8C8	MENDE KIKAKUI DIGIT TWO
1E8C9	MENDE KIKAKUI DIGIT THREE
1E8CA	MENDE KIKAKUI DIGIT FOUR
1E8CB	MENDE KIKAKUI DIGIT FIVE
1E8CC	MENDE KIKAKUI DIGIT SIX
1E8CD	MENDE KIKAKUI DIGIT SEVEN
1E8CE	MENDE KIKAKUI DIGIT EIGHT
1E8CF	MENDE KIKAKUI DIGIT NINE
1E8D0	MENDE KIKAKUI COMBINING NUMBER TEENS
1E8D1	MENDE KIKAKUI COMBINING NUMBER TENS
1E8D2	MENDE KIKAKUI COMBINING NUMBER HUNDREDS
1E8D3	MENDE KIKAKUI COMBINING NUMBER THOUSANDS
1E8D4	MENDE KIKAKUI COMBINING NUMBER TEN THOUSANDS
1E8D5	MENDE KIKAKUI COMBINING NUMBER HUNDRED THOUSANDS
1E8D6	MENDE KIKAKUI COMBINING NUMBER MILLIONS
1E950	ADLAM DIGIT ZERO
1E951	ADLAM DIGIT ONE
1E952	ADLAM DIGIT TWO
1E953	ADLAM DIGIT THREE
1E954	ADLAM DIGIT FOUR
1E955	ADLAM DIGIT FIVE
1E956	ADLAM DIGIT SIX
1E957	ADLAM DIGIT SEVEN
1E958	ADLAM DIGIT EIGHT
1E959	ADLAM DIGIT NINE
1F100	DIGIT ZERO FULL STOP
1F101	DIGIT ZERO COMMA
1F102	DIGIT ONE COMMA
1F103	DIGIT TWO COMMA
1F104	DIGIT THREE COMMA
1F105	DIGIT FOUR COMMA
1F106	DIGIT FIVE COMMA
1F107	DIGIT SIX COMMA
1F108	DIGIT SEVEN COMMA
1F109	DIGIT EIGHT COMMA
1F10A	DIGIT NINE COMMA
1F10B	DINGBAT CIRCLED SANS-SERIF DIGIT ZERO
1F10C	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT ZERO
1F522	INPUT SYMBOL FOR NUMBERS
E0023	TAG NUMBER SIGN
E0030	TAG DIGIT ZERO
E0031	TAG DIGIT ONE
E0032	TAG DIGIT TWO
E0033	TAG DIGIT THREE
E0034	TAG DIGIT FOUR
E0035	TAG DIGIT FIVE
E0036	TAG DIGIT SIX
E0037	TAG DIGIT SEVEN
E0038	TAG DIGIT EIGHT
E0039	TAG DIGIT NINE
